gid	key	parent_key	parent_table	text	type
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	media	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	1	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	2	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	3	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	4	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	5	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	6	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	7	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	8	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	9	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	10	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	11	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	12	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	13	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	14	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	15	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	16	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	17	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	18	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	19	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	20	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	21	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	22	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	23	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	24	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	25	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	26	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	27	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	28	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	29	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	30	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	31	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	32	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	33	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	34	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	35	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	36	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	37	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	38	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	39	0	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669358083_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	40	1	media	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	41	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	42	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	43	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	44	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	45	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	46	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	47	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669453283_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	48	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	49	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	50	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	51	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	52	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	53	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	54	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	55	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	56	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	57	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	58	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	59	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	60	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	61	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	62	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	63	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	64	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	65	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	66	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	67	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	68	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	69	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	70	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	71	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	72	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	73	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	74	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	75	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	76	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	77	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	78	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	79	1	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/12/images/mlbf_669453283_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	80	2	media	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	81	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	82	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	83	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	84	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	85	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	86	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	87	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	88	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	89	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	90	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	91	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	92	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	93	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	94	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	95	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	96	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	97	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	98	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	99	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	100	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	101	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	102	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	103	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	104	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	105	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	106	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	107	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	108	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	109	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	110	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	111	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	112	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	113	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	114	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	115	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	116	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	117	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	118	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	119	2	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669528383_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	120	3	media	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	121	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	122	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	123	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	124	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	125	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	126	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	127	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	128	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	129	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	130	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	131	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	132	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	133	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	134	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	135	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	136	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	137	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	138	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	139	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	140	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	141	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	142	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	143	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	144	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	145	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	146	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	147	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	148	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	149	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	150	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	151	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	152	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	153	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	154	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	155	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	156	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	157	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	158	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	159	3	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669591683_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	160	4	media	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	161	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	162	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	163	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	164	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	165	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	166	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	167	4	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_669750583_th_7.jpg	7
